claim_number,age_of_driver,safty_rating,annual_income,living_status,vehicle_category,vehicle_price,fraud
2641,50,74,39128,Own,Compact,27535.1269,0
6733,28,86,33318,Rent,Large,33148.05945,0
26788,62,75,41264,Rent,Medium,13717.467680000002,0
7125,67,78,42052,Rent,Compact,14388.51561,0
16294,33,78,34970,Own,Medium,17992.62371,0
19225,41,85,37148,Rent,Medium,30966.89865,0
18698,54,59,39882,Rent,Compact,25591.89347,0
28336,46,87,38296,Own,Compact,23659.66891,0
28581,21,78,30447,Rent,Compact,28013.72573,0
29720,26,80,32573,Own,Large,28855.86301,0
17468,76,59,43307,Own,Compact,21511.3973,0
18733,29,77,33684,Rent,Large,24489.25406,0
14107,46,63,38292,Rent,Medium,31144.55844,1
1698,31,93,34327,Rent,Medium,32627.91005,0
12583,36,83,35831,Own,Large,20299.57386,1
28644,45,77,38050,Own,Compact,30700.76468,0
17855,55,46,40080,Own,Large,16178.20367,0
23951,46,73,38301,Rent,Large,24276.32495,0
1893,50,92,39124,Own,Medium,18538.11419,0
12051,48,76,38693,Rent,Medium,41285.40561,0
18312,91,81,45097,Rent,Large,61579.62079,0
20158,50,74,39121,Own,Medium,18047.42498,0
2425,33,56,34954,Rent,Compact,11190.1426,0
20993,57,94,40439,Own,Compact,14213.22916,0
7931,26,64,32580,Rent,Medium,36500.5792,0
29589,48,72,38721,Own,Compact,51734.39442,0
20303,47,62,38506,Rent,Large,11305.82178,0
18560,41,62,37161,Own,Compact,6615.120384000001,1
10404,54,48,39878,Rent,Medium,31428.662480000003,1
14179,49,80,38923,Own,Large,32249.592780000003,1
8999,48,96,38722,Rent,Medium,29820.31553,1
28980,48,88,38705,Rent,Medium,16547.99529,0
16448,49,90,38928,Own,Large,6018.9875170000005,1
12552,41,67,37128,Own,Large,19620.57291,0
7099,58,65,40624,Own,Compact,14311.502530000002,0
11820,41,39,37133,Own,Compact,29264.96715,1
4735,52,24,39509,Rent,Compact,43807.66454,0
15521,50,65,39119,Own,Medium,13224.63302,0
5056,32,51,34658,Own,Compact,16716.89932,0
25928,49,48,38928,Own,Medium,23337.48636,1
28167,37,74,36119,Rent,Medium,38797.65909,0
29302,44,83,37830,Rent,Compact,30782.6534,1
28044,45,80,38059,Own,Compact,33912.73557,0
5625,67,87,42045,Own,Large,25764.39072,0
11578,54,92,39883,Own,Large,36201.55251,0
16641,33,60,34962,Own,Compact,31799.97414,0
25953,49,57,38913,Own,Medium,16104.67231,1
18171,37,71,36112,Own,Compact,13826.20603,0
7110,81,72,43943,Own,Compact,19279.36038,0
18001,33,56,34946,Own,Large,17299.140040000002,0
4849,31,64,34343,Rent,Large,30517.41788,0
14530,33,89,34957,Own,Large,13218.13997,1
14928,46,94,38279,Own,Large,25363.34898,0
14483,37,82,36111,Own,Large,21348.55482,0
2598,56,74,40257,Own,Large,35514.65673,0
13015,51,76,39294,Rent,Large,44307.60377,0
19807,52,80,39517,Own,Medium,6685.016600999999,0
5006,62,81,41263,Own,Large,16038.7896,0
27869,49,78,38902,Own,Large,52582.129960000006,0
5865,36,73,35830,Own,Compact,33395.353760000005,0
1120,45,92,38043,Own,Compact,26092.34425,0
29859,35,42,35538,Rent,Compact,34040.593460000004,1
26239,75,86,43167,Own,Compact,18357.45608,0
9237,46,75,38286,Rent,Large,11220.32117,0
5854,33,71,34953,Own,Compact,17099.15296,0
2708,42,58,37375,Own,Large,30749.7754,0
16056,45,91,38065,Own,Compact,21981.62537,0
17105,48,71,38709,Rent,Large,18743.15504,0
14302,29,88,33675,Own,Compact,20133.62709,0
12186,45,90,38056,Own,Medium,15182.79179,0
22173,47,47,38498,Own,Compact,13678.79315,0
29736,33,44,34968,Own,Compact,4649.452956,0
15938,40,89,36883,Own,Medium,31462.505910000003,0
26491,77,93,43418,Rent,Medium,31775.63668,0
27064,35,86,35565,Rent,Medium,31608.85687,0
2927,25,80,32197,Rent,Medium,20065.94116,0
27546,39,86,36619,Own,Large,30869.38774,1
2636,50,83,39117,Own,Medium,24984.9302,0
15013,23,83,31365,Own,Medium,42221.44338,0
27109,25,70,32169,Rent,Large,44906.78508,0
1736,25,59,32171,Rent,Medium,20551.02183,0
5709,82,90,44061,Own,Compact,20020.16398,0
2334,43,54,37627,Own,Compact,19560.00511,0
25593,35,90,35555,Rent,Medium,30898.84145,1
2970,67,87,42044,Rent,Compact,22089.89616,0
16583,39,75,36621,Own,Large,18338.98202,0
26299,27,85,32959,Rent,Medium,65852.15849,0
28445,46,70,38292,Own,Medium,30590.205,0
15556,37,56,36105,Rent,Medium,26179.22397,0
15726,53,69,39709,Own,Compact,15562.29686,0
7103,47,92,38513,Rent,Compact,27828.26466,0
23376,29,61,33673,Rent,Medium,9839.73262,0
19976,68,78,42182,Own,Compact,7815.423855,1
23148,43,99,37610,Rent,Large,56672.95164,0
7251,34,74,35269,Own,Compact,34605.85512,0
3850,47,77,38508,Own,Large,27296.9351,0
14751,38,56,36388,Rent,Compact,28188.093210000003,0
2990,40,81,36882,Own,Medium,34703.74127,0
11779,40,70,36902,Own,Large,14185.85116,0
29261,39,55,36631,Rent,Large,7292.387217,0
8934,33,64,34977,Rent,Compact,12791.93899,0
9472,44,61,37852,Own,Compact,8676.001816,0
20250,34,81,35267,Own,Large,46246.62919,0
15497,30,89,34025,Own,Medium,71966.21294,0
2864,24,92,31786,Rent,Medium,46649.67533,0
27790,34,79,35253,Own,Large,20122.83088,0
12906,31,91,34329,Own,Large,32140.46802,0
23215,47,50,38498,Own,Medium,17548.05327,1
4703,54,43,39874,Own,Compact,19687.36248,0
21179,59,66,40766,Own,Medium,9817.901191,0
26157,41,71,37123,Rent,Compact,46210.20803,0
18742,43,90,37610,Rent,Medium,53999.36477000001,0
8603,24,43,31801,Rent,Large,12781.75727,0
18281,37,87,36101,Own,Compact,12107.02767,0
10527,38,81,36372,Rent,Compact,28269.31828,0
13456,36,78,35835,Rent,Compact,18184.55962,0
4073,26,59,32575,Rent,Medium,19271.29275,1
26176,48,74,38717,Rent,Compact,8976.139531,1
29445,38,73,36391,Rent,Compact,43310.10631,0
2331,53,51,39714,Own,Medium,12213.08363,0
12616,46,87,38282,Own,Medium,9516.825764,0
1773,56,64,40250,Own,Large,20529.5845,0
3471,41,74,37140,Own,Compact,12409.22348,0
28713,30,84,34010,Own,Large,8257.883591,0
3811,47,78,38515,Own,Compact,8674.060031,0
24570,31,80,34351,Own,Large,12720.47789,0
29861,38,73,36374,Own,Medium,24580.38657,0
27881,31,95,34351,Own,Large,20976.54465,0
3448,49,37,38923,Own,Medium,41131.9948,1
13266,41,89,37134,Own,Large,19756.67016,0
8177,52,57,39509,Own,Large,58213.74547,0
24650,73,87,42888,Own,Medium,9522.233539,0
19698,39,67,36642,Own,Large,19778.84981,0
25594,73,99,42902,Own,Large,37922.2182,0
24748,29,86,33674,Own,Medium,14012.10559,0
24242,49,68,38927,Own,Large,36647.84785,1
12024,52,59,39500,Own,Medium,17188.68494,0
7993,58,39,40604,Rent,Medium,40720.56996,0
1382,33,80,34971,Own,Compact,35936.88019,1
109,22,83,30897,Own,Compact,21554.60851,0
19912,49,86,38914,Own,Large,27515.774760000004,0
22147,51,88,39303,Own,Compact,7698.814745000001,0
18831,46,68,38282,Rent,Compact,15688.26098,0
15719,49,85,38913,Own,Compact,24794.13423,1
27705,57,75,40436,Own,Large,28849.5715,0
29653,39,68,36631,Own,Medium,22346.06805,0
6590,46,73,38284,Rent,Compact,59008.44183,0
22468,40,91,36893,Rent,Medium,25281.95215,0
13866,40,62,36891,Own,Compact,16034.347719999998,0
11884,48,69,38714,Rent,Compact,9612.494086,1
220,35,56,35553,Rent,Large,18407.65331,0
11950,41,72,37137,Own,Large,12176.8239,0
14396,29,75,33700,Rent,Medium,48397.86554,1
15262,39,72,36626,Own,Compact,26616.08763,0
11018,27,88,32975,Rent,Compact,24138.03202,1
11337,31,79,34330,Rent,Compact,14901.17839,0
22839,59,85,40771,Own,Compact,24105.066430000003,0
3589,29,46,33665,Rent,Medium,27216.52646,0
29365,22,86,30900,Rent,Compact,29292.907710000003,0
23549,45,51,38069,Rent,Large,10839.62356,0
12481,62,73,41279,Rent,Compact,13557.97485,0
17015,28,87,33315,Rent,Large,13712.2261,0
2447,58,73,40589,Rent,Compact,12282.87917,0
13888,43,81,37621,Own,Large,21993.241530000003,0
6712,41,79,37120,Rent,Compact,14174.15334,0
17021,51,86,39321,Own,Large,17592.215,0
1903,70,69,42485,Own,Compact,12477.11364,0
13808,57,45,40432,Rent,Compact,19867.259830000003,1
14817,45,94,38044,Rent,Large,22117.06504,1
19108,27,48,32949,Rent,Large,30524.92657,0
25661,75,93,43172,Rent,Medium,42202.5868,0
22804,29,71,33685,Rent,Large,18266.34789,0
2513,43,78,37627,Own,Large,12641.52814,0
28239,47,44,38512,Own,Compact,20078.4561,0
15699,39,78,36646,Own,Compact,20458.07008,0
24166,30,51,33986,Own,Large,5376.952454,0
20776,42,79,37377,Own,Compact,37216.81018,0
7335,28,83,33330,Rent,Compact,13111.38916,0
28303,41,84,37129,Own,Compact,27856.13732,0
24973,42,89,37374,Own,Compact,7505.893069,0
19187,44,87,37845,Own,Large,36313.54935,0
14347,62,60,41263,Own,Medium,25484.32828,0
20883,39,59,36628,Rent,Medium,21117.39665,1
9318,46,80,38303,Own,Medium,43441.40224,0
24333,63,53,41430,Rent,Large,26130.62338,0
15917,52,54,39510,Rent,Compact,15687.74924,1
984,55,75,40076,Rent,Medium,35235.60792,0
6937,49,72,38914,Rent,Compact,10805.88975,0
4830,24,87,31804,Own,Medium,22291.79111,0
19765,56,32,40253,Own,Compact,20727.74257,0
11651,49,75,38906,Own,Compact,9677.233414,0
16836,56,86,40245,Own,Compact,30797.61732,0
26411,33,53,34967,Own,Large,47070.97952,0
2209,42,92,37381,Own,Medium,7503.295759999999,0
18941,27,88,32974,Rent,Large,24338.51289,0
12360,37,94,36106,Own,Medium,29354.97122,0
9157,33,69,34968,Own,Compact,15346.99062,0
15747,54,69,39895,Own,Medium,11163.11028,0
12695,51,80,39318,Own,Compact,31442.54497,0
5549,43,59,37609,Rent,Compact,38260.80995,1
23272,39,69,36640,Own,Medium,32176.43534,0
24888,59,90,40767,Rent,Medium,45246.43237,0
14290,26,71,32579,Own,Medium,8426.270745,0
26468,42,92,37373,Own,Compact,29408.45663,1
23043,38,77,36386,Own,Medium,33677.5384,0
18110,49,87,38906,Own,Compact,19845.91354,1
4388,27,84,32955,Rent,Large,32189.44783,0
23123,58,56,40591,Rent,Compact,15358.10691,0
11778,29,82,33681,Rent,Large,14739.35523,0
1225,24,81,31782,Rent,Compact,35052.7206,0
18853,55,53,40072,Own,Medium,19977.18854,1
17486,23,81,31350,Rent,Medium,26851.79864,0
20273,22,58,30921,Rent,Compact,18110.71456,0
4676,53,83,39711,Own,Large,33116.33081,1
2998,24,64,31775,Rent,Medium,28230.87483,0
9373,31,68,34338,Own,Medium,31208.88895,0
727,42,52,37370,Rent,Medium,7664.194668000001,0
951,42,89,37373,Own,Medium,12130.24985,0
7393,40,63,36891,Own,Large,20985.27719,0
27151,39,94,36632,Own,Compact,43730.4889,0
12773,43,20,37617,Rent,Medium,22290.58233,0
6566,34,69,35251,Own,Large,25649.05954,0
10559,28,92,33317,Rent,Compact,22703.88734,0
12478,47,61,38493,Own,Large,57360.62665,0
7606,59,68,40774,Rent,Medium,27051.51799,0
18163,47,68,38488,Own,Compact,14687.37958,0
8878,28,62,33327,Rent,Compact,38529.37477,0
15850,45,39,38076,Rent,Large,22905.44309,0
19517,48,88,38716,Own,Compact,31605.296660000004,0
11128,33,83,34967,Own,Medium,43901.94204,0
29259,40,77,36877,Own,Compact,20426.07091,0
9715,50,84,39127,Rent,Compact,32645.98397,1
12097,21,84,30454,Rent,Large,43653.34778,0
15176,51,84,39314,Rent,Large,13469.5118,0
26748,45,84,38071,Rent,Medium,18622.92615,1
29954,42,65,37384,Rent,Large,28501.65544,0
20294,56,91,40259,Own,Compact,9025.497012,1
3091,37,47,36118,Own,Medium,24963.37262,0
15554,55,51,40079,Own,Compact,30402.7767,0
25853,41,83,37144,Own,Medium,20354.05807,1
19407,66,52,41910,Own,Large,7143.206514,0
10675,64,27,41603,Rent,Medium,11906.86942,1
24245,26,88,32587,Rent,Medium,58082.93813,0
1767,63,86,41425,Own,Compact,13761.60971,0
16467,24,74,31788,Rent,Large,15889.66592,0
18913,40,78,36885,Rent,Medium,5037.326905,0
8077,64,80,41588,Own,Compact,15204.38928,0
17458,39,81,36644,Own,Large,4780.580756,0
3666,29,79,33667,Rent,Compact,39754.70704,0
8840,28,86,33320,Rent,Large,26020.86622,0
3160,42,61,37380,Own,Compact,16834.673069999997,0
16273,26,88,32584,Rent,Medium,29770.80537,0
17026,38,67,36369,Rent,Large,20718.81522,0
5426,53,71,39703,Own,Medium,17959.532890000002,0
4689,66,62,41901,Own,Medium,28112.82918,0
17874,60,77,40936,Rent,Medium,15916.41321,0
18021,43,90,37611,Own,Compact,30854.42972,0
18419,39,73,36631,Rent,Medium,39060.98676,0
24392,42,93,37380,Own,Compact,28153.95574,0
29528,27,78,32969,Rent,Large,24146.83274,0
10841,43,75,37625,Own,Medium,30413.68689,0
27496,41,78,37138,Rent,Compact,26370.74013,1
25736,23,81,31375,Rent,Compact,22287.94425,0
3232,62,86,41282,Own,Compact,8795.443564,0
22207,43,73,37613,Own,Medium,20287.45886,0
16431,44,55,37847,Rent,Medium,34762.85724,0
25135,24,78,31790,Rent,Large,32127.85545,0
2639,28,93,33329,Rent,Large,33254.37201,0
11575,54,75,39891,Own,Compact,25424.86023,0
13194,43,91,37603,Rent,Large,13340.95847,1
9295,32,83,34680,Own,Medium,30546.00592,0
7562,76,62,43308,Own,Medium,48446.50588,0
14759,49,90,38930,Rent,Compact,22977.40672,0
527,45,86,38066,Own,Compact,24160.47429,0
4931,44,62,37846,Own,Large,22599.45482,0
9700,30,57,34001,Rent,Medium,25084.1771,0
16531,58,73,40577,Own,Compact,26442.46503,0
29156,58,91,40601,Rent,Large,16887.15509,0
10405,52,77,39507,Rent,Large,34913.59093,0
16640,23,93,31374,Rent,Large,13436.43445,0
10529,48,85,38715,Rent,Large,5676.908237,0
6659,25,90,32190,Own,Compact,37620.0771,1
3872,56,85,40266,Rent,Medium,33398.53479,0
22368,54,92,39899,Rent,Medium,19369.02251,0
7802,41,91,37120,Rent,Compact,19014.22975,1
12705,44,58,37853,Own,Compact,26802.2125,1
17590,30,84,33998,Own,Large,30766.01273,0
13728,25,77,32198,Rent,Large,20166.75812,0
3153,56,82,40249,Own,Large,9998.498736,0
19609,73,46,42908,Own,Medium,16176.35156,0
2528,40,85,36887,Own,Large,21122.77435,0
11005,35,100,35551,Rent,Compact,9641.485708,0
1326,23,70,31366,Rent,Medium,5018.204082,0
13579,49,62,38925,Rent,Medium,14635.56453,0
20064,33,61,34970,Rent,Large,16750.37583,1
223,52,52,39522,Own,Large,17774.4215,0
13803,37,72,36091,Own,Large,18631.36815,0
8167,46,52,38297,Own,Compact,27777.10658,0
2492,42,78,37380,Own,Medium,25247.77458,0
16373,44,67,37832,Own,Large,25984.733330000003,0
8442,47,47,38501,Own,Compact,23306.36029,0
8469,27,83,32953,Rent,Medium,56255.05456,0
2113,34,93,35262,Rent,Medium,32818.23725,0
29058,36,64,35846,Rent,Compact,38828.86044,0
11224,48,65,38740,Rent,Medium,33535.10411,1
3889,66,64,41914,Own,Large,21141.57423,0
23129,56,61,40253,Rent,Medium,27004.26704,0
11400,19,85,29420,Rent,Medium,32306.72652,0
27274,38,76,36380,Own,Compact,56238.19795,0
9410,35,50,35543,Own,Compact,26082.85684,0
21210,50,76,39124,Rent,Medium,27981.234060000003,0
28005,43,65,37620,Own,Medium,25835.10823,0
14703,39,78,36637,Rent,Compact,14385.15238,0
14818,25,64,32199,Rent,Large,22835.78917,0
19508,70,79,42494,Own,Compact,14018.36165,0
24934,63,84,41435,Rent,Large,35716.85485,1
6883,33,88,34971,Own,Medium,22457.03108,1
5867,44,54,37847,Own,Large,40858.24774,0
5068,34,84,35250,Own,Large,14329.11033,0
1229,61,84,41120,Own,Large,6854.665558,0
29371,62,87,41281,Own,Large,61115.23877,0
66,38,63,36387,Own,Compact,31261.40239,1
12297,31,59,34344,Own,Compact,22769.74292,0
7531,30,73,34032,Rent,Compact,30365.22455,0
14156,50,74,39100,Rent,Compact,49204.97609,0
2956,26,84,32577,Own,Compact,8503.618142,0
18442,57,51,40425,Own,Compact,25909.97937,0
22362,31,90,34341,Own,Compact,48506.495010000006,0
11669,42,68,37353,Own,Large,29117.343210000003,0
10262,39,49,36635,Own,Medium,20873.04861,0
13502,73,45,42900,Own,Large,20470.29719,0
3992,50,43,39136,Own,Large,28926.42172,1
28169,42,89,37369,Rent,Large,32379.6849,1
20099,37,41,36109,Rent,Large,17751.82529,0
29457,50,75,39112,Own,Compact,14636.28474,0
4761,35,55,35551,Own,Large,30311.01114,0
7955,45,84,38060,Own,Compact,9194.591938,0
23669,31,83,34336,Own,Compact,25586.61262,0
23926,44,89,37847,Own,Medium,9687.74833,0
28419,74,71,43040,Own,Medium,69401.37213999999,0
3088,40,91,36890,Own,Compact,46018.96438,1
12946,36,82,35842,Own,Medium,14383.30626,0
14296,45,75,38061,Rent,Compact,27150.75294,0
5062,48,79,38711,Rent,Medium,28529.59682,0
2628,32,75,34664,Rent,Compact,16463.657580000003,0
19750,33,84,34950,Own,Medium,13793.34746,0
16329,42,68,37380,Rent,Large,22559.99518,0
3379,27,80,32951,Rent,Medium,23823.628780000003,0
11035,36,30,35854,Own,Compact,36178.61797,0
12799,42,85,37362,Own,Compact,45039.82735,0
28884,54,93,39877,Rent,Medium,2800.888053,0
4339,67,78,42039,Own,Large,32467.72659,0
15613,43,82,37612,Rent,Medium,17837.177069999998,1
18645,56,74,40267,Own,Medium,22299.66048,0
23013,47,68,38522,Own,Medium,29480.60018,1
25322,66,83,41913,Own,Large,14731.35158,0
8837,42,52,37396,Own,Compact,21569.32253,1
9593,23,61,31360,Rent,Medium,40891.17229,0
25727,34,69,35266,Rent,Large,7094.313540000001,0
24573,41,68,37133,Rent,Large,14721.15271,0
25947,53,58,39688,Own,Compact,19875.67991,0
20793,43,84,37616,Rent,Large,25826.60365,0
10456,44,77,37844,Own,Compact,22141.53724,0
19032,38,83,36371,Rent,Compact,47368.817930000005,0
13105,42,77,37356,Rent,Medium,13432.86099,0
15171,49,69,38927,Rent,Medium,5060.612709,1
17827,61,45,41094,Own,Large,11752.14835,0
23316,48,78,38753,Own,Large,7013.998178,0
3513,42,83,37374,Rent,Medium,15364.80988,0
24115,64,85,41585,Rent,Medium,66060.53875,0
28157,34,80,35277,Rent,Large,10760.81599,1
23204,52,79,39530,Rent,Compact,17753.78458,0
2461,36,94,35834,Own,Large,34764.25299,0
3732,33,91,34967,Own,Medium,27407.676860000003,0
7821,41,66,37134,Own,Large,21174.30909,0
7845,41,58,37132,Own,Large,39970.68128,0
22609,42,81,37390,Own,Compact,30387.72484,1
6561,63,64,41428,Own,Medium,34628.62362,0
2986,29,55,33664,Rent,Compact,13246.99768,0
11125,32,82,34671,Rent,Compact,13612.14743,0
3064,36,83,35844,Own,Medium,26288.14454,0
19195,22,81,30913,Rent,Compact,18368.00311,0
10000,54,50,39895,Rent,Large,20545.22042,0
21391,27,76,32968,Rent,Medium,20711.9598,1
17283,47,82,38512,Rent,Large,24863.92038,0
17454,60,75,40956,Rent,Large,21951.33489,0
1806,44,73,37839,Rent,Large,14364.95757,0
8437,24,80,31784,Rent,Large,16411.384280000002,0
28715,57,78,40419,Rent,Large,44106.996,0
3511,49,87,38906,Rent,Large,19192.29302,0
18057,43,63,37614,Rent,Compact,11175.54953,0
1374,39,92,36633,Own,Large,38032.60991,0
17449,51,96,39306,Rent,Compact,20815.7019,0
11413,41,77,37135,Own,Compact,18958.99557,0
2817,31,94,34331,Own,Medium,13702.64968,0
8454,42,76,37385,Own,Medium,5599.623447,0
4445,36,89,35849,Rent,Large,26598.25609,1
7493,26,86,32591,Rent,Compact,16712.08587,0
25099,24,66,31760,Rent,Medium,7339.134006,0
6974,53,80,39693,Own,Large,10993.84614,1
10615,54,51,39887,Rent,Medium,36313.70107,1
26625,41,83,37135,Own,Medium,11311.93058,0
16512,49,76,38930,Own,Large,16785.37326,0
17729,42,77,37379,Rent,Medium,18466.65155,0
21927,44,51,37839,Own,Large,30789.234630000003,0
15221,49,76,38932,Own,Large,11197.53811,0
21361,28,84,33312,Own,Medium,17497.38535,1
12034,35,82,35566,Own,Medium,15009.84,0
5723,22,73,30913,Rent,Large,20297.75978,0
18940,33,45,34975,Rent,Large,18899.77822,0
27870,41,84,37126,Rent,Large,19525.07215,0
8520,25,84,32194,Own,Large,26675.80271,1
19876,35,77,35571,Own,Medium,19673.47928,1
3767,41,63,37119,Own,Large,45057.98643,0
19485,44,87,37849,Rent,Large,9395.031087,0
3697,52,96,39519,Own,Large,8728.070804,1
5340,44,56,37838,Own,Large,23796.86847,1
18626,40,44,36892,Own,Medium,19960.31298,0
27919,35,91,35538,Own,Medium,11900.21822,0
9950,44,41,37856,Own,Large,14227.87651,1
9550,37,61,36116,Own,Compact,10469.73923,0
5578,66,79,41898,Rent,Compact,23069.61202,0
13929,41,74,37104,Rent,Large,27036.33485,1
15564,60,51,40961,Rent,Medium,24007.20623,0
3739,68,80,42193,Rent,Large,19482.73786,0
13688,27,49,32967,Rent,Large,6532.457605,0
481,57,76,40425,Rent,Large,17078.85859,0
27986,43,82,37621,Own,Large,62150.25555,0
9068,30,62,34015,Own,Large,14173.84832,0
6138,28,68,33330,Rent,Large,25913.06085,0
18743,35,77,35552,Own,Medium,15293.45344,0
20220,42,38,37374,Rent,Large,44123.96193,0
1553,38,56,36374,Rent,Large,9509.238176,0
7699,29,78,33670,Rent,Large,14423.44881,0
5819,41,54,37125,Rent,Large,17993.93349,1
25372,39,52,36649,Own,Compact,28712.608010000004,0
19621,45,79,38077,Own,Medium,39190.13466,0
25402,52,78,39519,Own,Compact,9907.681953,0
24393,46,72,38279,Rent,Large,16586.73403,0
28904,47,65,38497,Rent,Large,7694.841874,0
6750,38,37,36368,Rent,Large,36879.2474,0
26513,50,61,39124,Own,Medium,15370.46946,0
28086,24,82,31785,Rent,Large,12403.71701,0
10092,63,89,41431,Own,Compact,13794.18544,1
12505,65,73,41735,Own,Medium,15391.67877,0
4906,47,73,38504,Own,Medium,50610.01413,0
15640,57,66,40434,Own,Medium,15376.53076,0
726,53,83,39723,Own,Medium,4682.058135,0
12217,32,63,34667,Rent,Compact,23136.28984,0
21032,57,84,40449,Rent,Large,46136.46353,0
18227,33,74,34964,Own,Medium,18633.65048,0
17140,32,64,34668,Rent,Compact,23595.73765,1
1741,56,75,40247,Own,Medium,20464.17805,0
5136,29,82,33676,Rent,Medium,27958.434,0
14875,34,61,35266,Own,Large,17099.02015,1
5127,42,82,37379,Own,Large,17476.849009999998,0
6433,38,53,36379,Rent,Large,21971.31892,0
25446,39,66,36649,Own,Large,28802.79705,0
26396,53,48,39695,Rent,Large,26605.08823,0
7016,48,64,38716,Own,Large,11643.88171,1
29704,35,85,35545,Own,Compact,28473.37031,0
29511,43,73,37609,Rent,Large,35172.06683,0
12301,41,94,37151,Rent,Large,14352.67189,0
4006,50,78,39116,Rent,Large,27480.84196,1
6483,44,81,37837,Rent,Medium,28978.7044,0
19348,54,50,39875,Own,Medium,7144.622676999999,0
21462,44,72,37837,Rent,Medium,31466.93211,0
27699,45,55,38066,Own,Medium,17639.499780000002,0
10235,37,86,36099,Own,Compact,38193.98614,0
8841,43,89,37619,Own,Compact,10876.8804,1
7940,40,72,36910,Own,Medium,12130.93206,0
4784,26,62,32603,Rent,Compact,29265.53458,0
29286,48,56,38727,Rent,Medium,21767.29401,0
20879,46,78,38289,Rent,Medium,33830.51726,0
29683,49,80,38901,Rent,Medium,13599.22881,0
23181,33,82,34976,Own,Large,13906.95765,0
10354,36,81,35833,Rent,Medium,20405.98889,1
12154,50,66,39124,Own,Compact,33318.46086,0
17970,35,82,35558,Rent,Compact,53627.28277,0
13363,44,75,37849,Own,Compact,17376.85556,0
21129,33,84,34953,Own,Large,18522.25284,0
24488,46,61,38281,Rent,Compact,24293.0496,1
